experiment,assessment_id,student_id,human_observation_id,generated_observation_id,human_text,generated_text,human_feedback_type,generated_feedback_type,human_scope,generated_scope,human_part_ids,generated_part_ids,human_task_ids,generated_task_ids,human_requirement_ids,generated_requirement_ids,scope_alignment,feedback_type_compatibility,requirement_alignment,semantic_similarity,manual_label,annotation_notes,pair_key,similarity_band
B,assessment_1,student_7,obs_001,b_obs_027,The submission is good overall.,The final result r ∧ m ∧ ¬f is constructed with the correct conjunction structure.,strength,strength,overall,task,,part_1,,scenario_4,,S4-R5,unknown,compatible,not_assessable,0.1410644948482513,,,assessment_1|student_7|B|obs_001|b_obs_027,very_low
B,assessment_1,student_7,obs_001,b_obs_028,The submission is good overall.,The proof targets the required implication.,strength,strength,overall,task,,part_1,,scenario_4,,S4-R6,unknown,compatible,not_assessable,0.1106547862291336,,,assessment_1|student_7|B|obs_001|b_obs_028,very_low
B,assessment_1,student_7,obs_001,b_obs_029,The submission is good overall.,"The derivation of r, m, and ¬f is explained.",strength,strength,overall,task,,part_1,,scenario_4,,S4-R7,unknown,compatible,not_assessable,0.0327374935150146,,,assessment_1|student_7|B|obs_001|b_obs_029,very_low
B,assessment_1,student_7,obs_001,b_obs_031,The submission is good overall.,The theorem ex1 proves that provable (conj x False) leads to a contradiction.,strength,strength,overall,task,,part_2,,theorem_1,,T1-R1,unknown,compatible,not_assessable,0.0558195374906063,,,assessment_1|student_7|B|obs_001|b_obs_031,very_low
B,assessment_1,student_7,obs_001,b_obs_033,The submission is good overall.,"The axioms AxConjElimLeft, AxConjElimRight, and AxConjIntro are used appropriately.",strength,strength,overall,task,,part_2,,theorem_1,,T1-R3,unknown,compatible,not_assessable,0.024795725941658,,,assessment_1|student_7|B|obs_001|b_obs_033,very_low
B,assessment_1,student_7,obs_001,b_obs_036,The submission is good overall.,The theorem ex1 correctly extracts provable False from provable (conj x False).,strength,strength,overall,task,,part_2,,theorem_2,,T2-R1,unknown,compatible,not_assessable,0.0694133788347244,,,assessment_1|student_7|B|obs_001|b_obs_036,very_low
B,assessment_1,student_7,obs_001,b_obs_037,The submission is good overall.,The theorem ex2 correctly uses the contradiction to derive provable y.,strength,strength,overall,task,,part_2,,theorem_2,,T2-R2,unknown,compatible,not_assessable,0.0751460567116737,,,assessment_1|student_7|B|obs_001|b_obs_037,very_low
B,assessment_1,student_7,obs_001,b_obs_038,The submission is good overall.,The axioms are used appropriately in the proofs.,strength,strength,overall,task,,part_2,,theorem_2,,T2-R3,unknown,compatible,not_assessable,0.1622978001832962,,,assessment_1|student_7|B|obs_001|b_obs_038,very_low
B,assessment_1,student_7,obs_001,b_obs_040,The submission is good overall.,The theorem compiles as per the Lean 4 syntax.,strength,strength,overall,task,,part_2,,theorem_2,,T2-R5,unknown,compatible,not_assessable,0.1452866345643997,,,assessment_1|student_7|B|obs_001|b_obs_040,very_low
B,assessment_1,student_7,obs_001,b_obs_041,The submission is good overall.,"Provable x, y, z are extracted from nested conjunctions.",strength,strength,overall,task,,part_2,,theorem_3,,T3-R1,unknown,compatible,not_assessable,0.0088449595496058,,,assessment_1|student_7|B|obs_001|b_obs_041,very_low
B,assessment_1,student_7,obs_001,b_obs_042,The submission is good overall.,Provable (conj y x) is constructed using AxConjIntro.,strength,strength,overall,task,,part_2,,theorem_3,,T3-R2,unknown,compatible,not_assessable,0.1192497760057449,,,assessment_1|student_7|B|obs_001|b_obs_042,very_low
B,assessment_1,student_7,obs_001,b_obs_043,The submission is good overall.,Provable (conj (conj y x) z) is constructed using AxConjIntro.,strength,strength,overall,task,,part_2,,theorem_3,,T3-R3,unknown,compatible,not_assessable,0.106946051120758,,,assessment_1|student_7|B|obs_001|b_obs_043,very_low
B,assessment_1,student_7,obs_001,b_obs_044,The submission is good overall.,"AxConjElimLeft, AxConjElimRight, and AxConjIntro are used appropriately.",strength,strength,overall,task,,part_2,,theorem_3,,T3-R4,unknown,compatible,not_assessable,0.0396076329052448,,,assessment_1|student_7|B|obs_001|b_obs_044,very_low
B,assessment_1,student_7,obs_001,b_obs_046,The submission is good overall.,The theorem compiles in Lean 4.,strength,strength,overall,task,,part_2,,theorem_3,,T3-R6,unknown,compatible,not_assessable,0.1408183425664901,,,assessment_1|student_7|B|obs_001|b_obs_046,very_low
B,assessment_1,student_7,obs_001,b_obs_047,The submission is good overall.,Assumes provable y and combines it with provable x.,strength,strength,overall,task,,part_2,,theorem_4,,T4-R1,unknown,compatible,not_assessable,0.0037840586155653,,,assessment_1|student_7|B|obs_001|b_obs_047,very_low
B,assessment_1,student_7,obs_001,b_obs_048,The submission is good overall.,Uses AxConjIntro to derive provable (conj x y).,strength,strength,overall,task,,part_2,,theorem_4,,T4-R2,unknown,compatible,not_assessable,0.0706212222576141,,,assessment_1|student_7|B|obs_001|b_obs_048,very_low
B,assessment_1,student_7,obs_001,b_obs_049,The submission is good overall.,Uses contradiction with ¬provable (conj x y) to establish ¬provable y.,strength,strength,overall,task,,part_2,,theorem_4,,T4-R3,unknown,compatible,not_assessable,0.0,,,assessment_1|student_7|B|obs_001|b_obs_049,very_low
B,assessment_1,student_7,obs_001,b_obs_050,The submission is good overall.,Correctly supplies arguments to AxConjIntro.,strength,strength,overall,task,,part_2,,theorem_4,,T4-R4,unknown,compatible,not_assessable,0.2040874511003494,,,assessment_1|student_7|B|obs_001|b_obs_050,low_medium
B,assessment_1,student_7,obs_001,b_obs_051,The submission is good overall.,The proof should include a brief explanation of the contradiction-based reasoning.,strength,suggestion,overall,task,,part_2,,theorem_4,,T4-R5,unknown,potentially_compatible,not_assessable,0.1209720075130462,,,assessment_1|student_7|B|obs_001|b_obs_051,very_low
B,assessment_1,student_7,obs_001,b_obs_052,The submission is good overall.,The theorem compiles in Lean 4.,strength,strength,overall,task,,part_2,,theorem_4,,T4-R6,unknown,compatible,not_assessable,0.1408183425664901,,,assessment_1|student_7|B|obs_001|b_obs_052,very_low
B,assessment_1,student_7,obs_002,b_obs_005,Scenario 1 does not correctly combine the prerequisite condition and approval condition into the required conjunctive eligibility condition.,Evidence from case analysis is not used to derive the conclusion.,error,error,task,task,part_1,part_1,scenario_1,scenario_1,S1-R3,S1-R5,exact,compatible,no_overlap,0.2097561955451965,,,assessment_1|student_7|B|obs_002|b_obs_005,low_medium
B,assessment_1,student_7,obs_002,b_obs_006,Scenario 1 does not correctly combine the prerequisite condition and approval condition into the required conjunctive eligibility condition.,Include a brief explanation of how the prerequisite and approval conditions together establish eligibility.,error,error,task,task,part_1,part_1,scenario_1,scenario_1,S1-R3,S1-R6,exact,compatible,no_overlap,0.645200252532959,,,assessment_1|student_7|B|obs_002|b_obs_006,boundary_high
B,assessment_1,student_7,obs_003,b_obs_032,"Theorem 1 proves the wrong logical structure: the required goal is a conjunction containing two claims, but the submitted proof instead establishes an implication from a conjunction to a single outcome.",The student's submitted work proves a different theorem (ex2) which states that 'provable (conj x False) implies provable y'. This does not satisfy the exact requirement to prove that 'provable x does not imply that False is provable'.,error,error,task,task,part_2,part_2,theorem_1,theorem_1,T1-R1|T1-R2,T1-R2,exact,compatible,overlap,0.5469304323196411,,,assessment_1|student_7|B|obs_003|b_obs_032,boundary_high
B,assessment_1,student_7,obs_003,b_obs_034,"Theorem 1 proves the wrong logical structure: the required goal is a conjunction containing two claims, but the submitted proof instead establishes an implication from a conjunction to a single outcome.",The explanation of the theorem is missing in the proof body.,error,error,task,task,part_2,part_2,theorem_1,theorem_1,T1-R1|T1-R2,T1-R4,exact,compatible,no_overlap,0.5254961848258972,,,assessment_1|student_7|B|obs_003|b_obs_034,boundary_high
B,assessment_1,student_7,obs_003,b_obs_035,"Theorem 1 proves the wrong logical structure: the required goal is a conjunction containing two claims, but the submitted proof instead establishes an implication from a conjunction to a single outcome.",The theorem does not compile as it is not a Lean 4 theorem.,error,omission,task,task,part_2,part_2,theorem_1,theorem_1,T1-R1|T1-R2,T1-R5,exact,potentially_compatible,no_overlap,0.4215743541717529,,,assessment_1|student_7|B|obs_003|b_obs_035,boundary_low
C,assessment_1,student_7,obs_001,obs_003,The submission is good overall.,"The proof demonstrates an attempt to handle all four cases, but it does not explicitly show that both the prerequisite and approval conditions are satisfied together. The proof should clearly connect the disjunctions (x1 ∨ x2) and (y1 ∨ y2) to the conclusion z.",strength,suggestion,overall,task,,part_1,,scenario_1,,S1-R3,unknown,potentially_compatible,not_assessable,0.150041788816452,,,assessment_1|student_7|C|obs_001|obs_003,very_low
C,assessment_1,student_7,obs_001,obs_004,The submission is good overall.,"The proof demonstrates case analysis on the prerequisites and approvals, but it does not fully address all four combinations of the prerequisite and approval conditions as required. The use of 'True' and 'False' may not fully encode the stated conjunctive eligibility requirement.",strength,suggestion,overall,task,,part_1,,scenario_1,,S1-R4,unknown,potentially_compatible,not_assessable,0.1369460672140121,,,assessment_1|student_7|C|obs_001|obs_004,very_low
C,assessment_1,student_7,obs_001,obs_005,The submission is good overall.,"The proof uses case analysis to handle the prerequisites and approvals, but it relies on unrelated assumptions and does not fully connect the prerequisites and approvals to the conclusion. The proof should explicitly use the conjunctive requirement to derive the conclusion.",strength,suggestion,overall,task,,part_1,,scenario_1,,S1-R5,unknown,potentially_compatible,not_assessable,0.1073618158698082,,,assessment_1|student_7|C|obs_001|obs_005,very_low
C,assessment_1,student_7,obs_001,obs_006,The submission is good overall.,"Your proof demonstrates the use of case analysis to handle the disjunctions in the eligibility conditions. However, it does not include an explicit explanation of how the prerequisite and approval conditions together establish eligibility, which is required by the assessment criterion.",strength,suggestion,overall,task,,part_1,,scenario_1,,S1-R6,unknown,potentially_compatible,not_assessable,0.1503956466913223,,,assessment_1|student_7|C|obs_001|obs_006,very_low
C,assessment_1,student_7,obs_001,obs_008,The submission is good overall.,The submission correctly proves the target statement using the given logical implications. The proof is well-structured and uses the provided axioms to support the argument. The student's approach is valid and meets the requirement.,strength,strength,overall,task,,part_1,,scenario_2,,S2-R1,unknown,compatible,not_assessable,0.2899739146232605,,,assessment_1|student_7|C|obs_001|obs_008,low_medium
C,assessment_1,student_7,obs_001,obs_009,The submission is good overall.,"The student successfully derived 'd' from 'b' and 'b -> d' using modus ponens. The proof also correctly uses the given assumptions to show that 'a' must be true, leading to the conclusion 'a ∧ d'. The proof is well-structured and uses the provided axioms for logical steps.",strength,strength,overall,task,,part_1,,scenario_2,,S2-R2,unknown,compatible,not_assessable,0.1010183840990066,,,assessment_1|student_7|C|obs_001|obs_009,very_low
C,assessment_1,student_7,obs_001,obs_010,The submission is good overall.,The student successfully proved the target statement using the given assumptions. The proof correctly applies logical reasoning to derive the conclusion.,strength,strength,overall,task,,part_1,,scenario_2,,S2-R3,unknown,compatible,not_assessable,0.128980666399002,,,assessment_1|student_7|C|obs_001|obs_010,very_low
